776,IR-0005775,Problems with Email Notification Recipients
777,IR-0005776,ChangeGear error report from Stratosphere Gaming Inc.
778,IR-0005777,Want to Modify Batch Email Template sent by BPA
779,IR-0005778,ChangeGear error report from Trafelet Delta Funds
780,IR-0005779,self service portal - Separate Change and Service Desk landing page
781,IR-0005780,Incident module workflow customization - Make resolve go to close instead of pending close
785,IR-0005784,License Check (ENIUK)
786,IR-0005785,License Check (Speedco)
788,IR-0005787,Importing CIs to CMDB
790,IR-0005789,ChangeGear Crashing when adding Approvers
1773,IR-0006772,Link option not available on attachments
1774,IR-0006773,Mail Stopped Working Incidents are not being created
1775,IR-0006774,CI names change upon discovery
1776,IR-0006775,History Comment Seems to be Partially Saving in the Modified Fields field
1777,IR-0006776,Questions about CMDB
1779,IR-0006778,ChangeGear error report from Cirrus Design Corporation
1781,IR-0006780,Want to Customize Attachment Types
1782,IR-0006781,Approval Report Showing Wrong Approve Date
1783,IR-0006782,Problems with Citrix and CGWeb
1784,IR-0006783,Problems with CG3.5 and IE7
1786,IR-0006785,Custom views in CG - Can Save but not view
1787,IR-0006786,FW: ChangeGear access for Unisys
1788,IR-0006787,License Check (Administaff)
1789,IR-0006788,Need to know how to Request Validation on RFC
1790,IR-0006789,Error on ChangeGear Launch - String Was Being Aborted on Web
1791,IR-0006790,CG 3.5 error
1792,IR-0006791,Error trying to open Release Manager Role
1793,IR-0006792,Notification rules
1794,IR-0006793,License Check (Miller)
1795,IR-0006794,Error on Test Send from Email Template
1797,IR-0006796,Error in ChangeGear Change Module
1798,IR-0006797,Change Gear 3.5 web error - '/CGWeb30/MainUI/Common/PersonChooser.ascx' does not exist
1799,IR-0006798,Configurable items in CG
1800,IR-0006799,RE: License Key for 3.5
1801,IR-0006800,DT Client Saying It Needs to Update on Each Launch
1802,IR-0006801,Issues addressed or not w/Patch 2433
1805,IR-0006804,Can't follow link to RFC in email
1806,IR-0006805,License Check (Womble)
1807,IR-0006806,ChangeGear error report from Administaff
1808,IR-0006807,License Check (Blake)
1809,IR-0006808,DB setting
1810,IR-0006809,RFC Ticket ID's not consecutive
1811,IR-0006810,Questions on new install
1812,IR-0006811,CG Web 3.5 end user error message - will not load at all
1813,IR-0006812,Category is not available to end users in CG 3.5
1814,IR-0006813,Error accessing newly created ticket
1815,IR-0006814,Need Import Template for CIs with all fields visible
1817,IR-0006816,ChangeGear ERROR _ WEB access down
1818,IR-0006817,Change Type has only 1 dropdown after 3.5 upgrade
1819,IR-0006818,notify cc alerts auto email not going out all the time?
1821,IR-0006820,Email notifications have network id instead of users first and last name
1822,IR-0006821,External Incident Generation for Non AD users
1823,IR-0006822,Part of History comment being put into Modified Fields section of History comment
1824,IR-0006823,Just performed upgrade to 3.5 and I am getting this message. 
1825,IR-0006824,Cannot Access Changegear DT Client Through Firewall
1826,IR-0006825,IE 7 Office 2007 Vista Compatibility
1827,IR-0006826,Need to know how to install to SQL 2005
1828,IR-0006827,CG Web client not working - 
1829,IR-0006828,Problem logging new incident
1830,IR-0006829,ChangeGear error report from Womble Carlyle Sandridge & Rice PLLC
1832,IR-0006831,Server Dropdown
1833,IR-0006832,Issue when updating RFC - Creating Duplicate RFC
1835,IR-0006834,SQL Server 2005 Support?
1836,IR-0006835,Error while approving change request
1837,IR-0006836,CG 3.5 workflow\permission issues
1838,IR-0006837,Category no longer visible to End Users on Web
1839,IR-0006838,Renamed Business Service and Dependency Map no longer shows icon
1841,IR-0006840,Report is not showing department for an Incident
1842,IR-0006841,Update to ChangeGear 3.5.2440
1843,IR-0006842,Update to ChangeGear 3.5.2440
1844,IR-0006843,Update to ChangeGear 3.5.2440
1845,IR-0006844,Update to ChangeGear 3.5.2440
1846,IR-0006845,Update to ChangeGear 3.5.2440
1847,IR-0006846,Update to ChangeGear 3.5.2440
1848,IR-0006847,ChangeGear 3.5.2440 Update
1849,IR-0006848,ChangeGear 3.5.2440 Update
1850,IR-0006849,Sunview Roles
1851,IR-0006850,CG 1.6 not connecting to CG 3.0 Server
1852,IR-0006851,Client Will Not Start
1854,IR-0006853,ChangeGear items liste as resubmit
1856,IR-0006855,Cannot Approve RFC Even though user is on Approver List
1857,IR-0006856,Option to Set Scheduled as Default in Announcements
1858,IR-0006857,CG Web slow after upgrade to 2440
1859,IR-0006858,RFC window in CG Web 3.5
1860,IR-0006859,Alert Pending Approvers Doesn't Seem to Work For Multiple Approver Levels
1861,IR-0006860,Changed Role and Now Cannot Access Administration
1863,IR-0006862,Change Gear 3.5 client display issue
1865,IR-0006864,Error Adding Impacted Resources Through Web in 3.5
1868,IR-0006867,Memory utilization of client
1871,IR-0006870,Discovery failures in CG 3.0
1872,IR-0006871,ChangeGear error report from Friedman Billings Ramsey
1873,IR-0006872,Approval Registered Notification
1874,IR-0006873,Cannot approve RFC without Submit for Approval Privilege in 3.5 RTM
1875,IR-0006874,Department field not populating properly for IRs
1876,IR-0006875,CG service won't start after 3.5 upgrade
1878,IR-0006877,V2.0 problem - Some RFCs Not Showing Up in All Tickets View
1879,IR-0006878,RFC Close types not saving properly from web
1880,IR-0006879,E-MAIL requester Truncating
1881,IR-0006880,CG 3.5 Client upgrade error
1882,IR-0006881,Changegear Report Designer issue
1883,IR-0006882,Service Desk Questions
1885,IR-0006884,License Check (Santander)
1886,IR-0006885,RE: ChangeGear Mobile / Blackberry
1888,IR-0006887,Communicator not available for download
1889,IR-0006888,FW: Double incident (Peter Vawter)
1891,IR-0006890,Can RFC go straight to In Progress from Pending Approval?
1892,IR-0006891,Client Automatic Upgrade from 
1893,IR-0006892,Crystal Reports and Database Diagram
1894,IR-0006893,Error when trying to upgrade 2.0 client to 3.5 client
1895,IR-0006894,3.5 Testing
1897,IR-0006896,Moving CG DB to different DB server
1898,IR-0006897,User Training
1899,IR-0006898,A_LOGIN_FAILED: Security.SSPI DeleteSecurityContext failed. Error Code = 80090301
1900,IR-0006899,Screen cut off
1901,IR-0006900,License Check (USA Tech)
1902,IR-0006901,Change gear stopped responding around 3pm Feb19
1906,IR-0006905,Questions on Links/DistLists/Views/Reports
1907,IR-0006906,Cannot delete Department value for Existing CIs
1908,IR-0006907,Production Installation Errors
1909,IR-0006908,Commcell f5f10 (UNCLASSIFIED)
1911,IR-0006910,please investigate: user received couldn't perform create message
1912,IR-0006911,Production Communication Templates not saving.
1913,IR-0006912,Cannot Find Column 0 Error
1914,IR-0006913,Link to tasks from alerts not working
1915,IR-0006914,Web Error
1916,IR-0006915,Receiving error when attempting to import Users - using Datautil tool
1917,IR-0006916,Xtra Grid Error
1919,IR-0006918,Task notification
1921,IR-0006920,Logging on server
1922,IR-0006921,License Check (etelecare) Urgent
1923,IR-0006922,Concurrent Seats Not Being Released Correctly
1924,IR-0006923,Search Error in DT client
1925,IR-0006924,License Check (ENIUK)
1926,IR-0006925,License Check (Honda)
1930,IR-0006929,Server Not Starting with New License
1931,IR-0006930,ChangeGear V3.5 - Workflow questions
1932,IR-0006931,Incident Module Troubles
1933,IR-0006932,Database Rename
1934,IR-0006933,Index Out of Bounds Error on Login
1936,IR-0006935,Conditions on Approval Groups - AND or OR clause
1938,IR-0006937,Need to know how to move ChangeGear Database
1939,IR-0006938,ChangeGear error report from Palm Beach County School District
1940,IR-0006939,Assigned To Notification for Incidents
1941,IR-0006940,Need help with task BPAs
1942,IR-0006941,Virtusa - Change Gear Database movement - Cannot restart service after moving DB
1943,IR-0006942,Error Screen when submitting new Incident
1944,IR-0006943,Error on Approver User Profile for certain roles
1945,IR-0006944,changegear error report
1946,IR-0006945,ChangeGear error report
1947,IR-0006946,Approval report problems
1948,IR-0006947,Lock on RFC and ability\inability to approve
1951,IR-0006950,Concurrent Seats Not Being Released
1953,IR-0006952,FW: Requester Validated RFC #302 - TEST Turnover - IGNORE THis Project#454313
1954,IR-0006953,ChangeGear error report from Sutter Connect - CANPERFORMACTION_FAILED
1955,IR-0006954,SQL Server Alert System: 'Demo: Sev. 20 Errors' occurred on \\DCVDB01
1956,IR-0006955,License Check (City of Glendale) Urgent
1957,IR-0006956,License Check (Administaff)
1958,IR-0006957,License Check (Commerce Energy)
1959,IR-0006958,License Check (Wilco)
1961,IR-0006960,please advise: is there a way to identify # change gear auto emails scheduled/sent in specific time frame?
1962,IR-0006961,ChangeGear error report from City of Glendale AZ
1966,IR-0006965,Custom Roles
1967,IR-0006966,BCBSDE Business Automation Policies Not Working in Production
1968,IR-0006967,Email doesn't seem to be sending from BPA
1969,IR-0006968,ChangeGear Approver Shows Unapproved
1971,IR-0006970,Sutter Connect V3.5 - Inquiry on Communicator Calendar
1972,IR-0006971,Question about time zones
1974,IR-0006973,ChangeGear error report from CitiStreet
1975,IR-0006974,CGWeb Error After Upgrade
1976,IR-0006975,ChangeGear error report from City of Glendale AZ
1977,IR-0006976,ChangeGear error report from Commerce Energy - Cannot find Column 0
1979,IR-0006978,Name of Downtime Require filed in DB
1981,IR-0006980,Questions on Service Desk
1982,IR-0006981,workflow questions
1983,IR-0006982,Error on Approving on Mac
1984,IR-0006983,Reports Folder Under CGWeb30 Missing
1987,IR-0006986,Error Searching CMDB
1992,IR-0006991,Errors after Upgrade
1993,IR-0006992,FW: ChangeGear Trial Instructions 
1996,IR-0006995,ChangeGear error report from Commerce Energy
1999,IR-0006998,Speedco ChangeGear errors
2000,IR-0006999,Custom Report on All Closed Tickets for a Specific CI
2002,IR-0007001,Fields clearing out since upgrade when changing to Configuration tab
2003,IR-0007002,Spacing when printing Incidents
2004,IR-0007003,2 Assets with the same name
2005,IR-0007004,Touchy Fields in the CMDB
2006,IR-0007005,Page cutting off
2008,IR-0007007,Problems updating to 2442
2010,IR-0007009,License Check (American Seafood)
2011,IR-0007010,CG Promote not working
2014,IR-0007013,Object Reference Error from BC Lottery Corp
2015,IR-0007014,Security.SSPI DeleteSecurityContext failed. Error Code = '80090301'
2016,IR-0007015,Problems with 3.5 Upgrade Testing
2017,IR-0007016,Problems with ChangeGear 3.5 Upgrade Testing
2018,IR-0007017,Needs to run a report showing all Incidents for a particular CI or business service
2019,IR-0007018,Trying to change Service User
2020,IR-0007019,Error in MR - Created a custom view with same name as existing view and got error
2021,IR-0007020,error when viewing global closed incidents 
2022,IR-0007021,Issue with Roles file after upgrading
2027,IR-0007026,Client memory usage
2029,IR-0007028,Xtra Grid Error
2030,IR-0007029,Deleting CIs does not delete relationships
2031,IR-0007030,Andy Pellow - Scotland
2032,IR-0007031,Error when trying to create/run Custom Reports
2033,IR-0007032,Xtra Grid Error  from City of Phoenix
2034,IR-0007033,Need more information in RFC printout
2035,IR-0007034,Web Client Workflow Status Bar Missing
2036,IR-0007035,Report Tab not visible from Web
2038,IR-0007037,Another issue may be related to My active incidents view I created?
2039,IR-0007038,Why can a requester add and delete approvers on ticket that they are not associated with?
2040,IR-0007039,How to download CG Mobile
2041,IR-0007040,Assigning to Roles - RFC does not show up in My Active Requests
2042,IR-0007041,Want to block incident requesters from Kbase
2043,IR-0007042,heads up: Balan from epost will be requesting information for CG DR preparation planning
2044,IR-0007043,Substitution Variables not working in Emails
2046,IR-0007045,CG Service won't start after Server name is changed
2048,IR-0007047,Can't make Datautil import Resources
2049,IR-0007048,Cannot Customize Completed Incidents by Month Report
2050,IR-0007049,License Check (BCBS Delaware)
2051,IR-0007050,License Check (Rackable)
2052,IR-0007051,License Check (Hudson)
2053,IR-0007052,License Check (SemGroup)
2054,IR-0007053,Question: SQL2005 Clustering
2055,IR-0007054,FW: CRPSQL01 Question AFFECTS ChangeGear v. 1.6
2057,IR-0007056,Resource XML Template
2058,IR-0007057,Xtra Grids Error from Challenger Motor Freight
2061,IR-0007060,Email Connector issue at Ohio Department of Youth Services
