5973,There is a french API for the self service profile?
5974,ChangeGear error report
5975,License Check (Altalink) Urgent for Nathan
5976,Service Unavailable error
5977,************CLOSE/DELETE THIS TICKET.  MERGING WITH IR-0010995.******************
5978,Default content of the Request Approval Notification Rule...
5979,**********CLOSING/DELTING THIS TICKET AND MERGED WITH IR-0010995.************
5980,**********CLOSING/DELTING THIS TICKET AND MERGED WITH IR-0010995.************
5981,CG 3.5.3044 -Web interface adding attachments to RFC issue; prompted to login to "changegear.cphre.battelle.org"
5982,ChangeGear Knowledge Base question
5983,ChangeGear Pro Edition Inquiry
5984,Improve Off Domain Scanning in RDE
5985,Some RFCs are not showing up in the All Tickets view...
5986,"Change Types are NOT alphabetical in drop down, on the WEB client..."
5987,Inserting a hyperlink to an RFc in a notification template...
5988,Want to include MostRecentComment in notification rule
5989,FW: Change Gear: Web and Problem/Incident Mgmt
5990,Change Module Question
5991,CG 4.0 to install hanging at "Configuring Components"...
5992,License Check (REC) URGENT!!!
5993,issue setting up test system
5994,Importing users from AD into ChangeGear 4.0...
5995,"Instructions on changing the name on closed tickets for Change Requester, directly on the database... "
5996,FW: screendump
5997,License Check (Susquehanna)
5998,License Check (Investcorp)
5999,ChangeGear error report from Zale Corporation when trying to create BPA...
6000,***************** CLOSING THIS TICKET AND MERGED WITH IR-0011052. *************************
6001,Another Knowledge Base Question
6002,CG Mobile approver errors
6003,Problem with reject/reopen
6004,License Check (FBR)
6005,*********** CLOSING THIS TICKET AND MERGING WITH IR-0010995. ********************
6006,Support Request - Medium
6007,Feature Request
6008,Cannot Access Domain Tree in New Trust Domain
6009,Line Feeds Lost in CI Attachments
6010,Approvers not getting email correctly
6011,Approval phase is being bypassed
6012,Upgrading from CG 2.0 to 3.0 issues...
6013,ChangeGear error report
6014,******************** CLOSING TICKET AND MERGING WITH IR-0011048. ***********************
6015,FW: Discovery Data Import Issues 
6016,ChangeGear error report from Teck
6017,********************** CLOSING TICKET AND MERGING WITH IR-0011049. *************************
6020,Quesions regarding 3050 to 3076 upgrade
6021,License Check (TTI)
6022,License Check (Public Consulting)
6023,2 issues: 1) ‘Submitted Date’ does not appear to be being saved for most RFCs. 2) Wants to make the most recent Action a condition in a BPA rule.
6024,"Editing one custom role, automatically changes the other custom roles..."
6025,Quick Search not present for unlicensed users
6026,Crystal reports in the newest build 3076 - Database Connector Error
6027,Task Bug Closing and Reopening Tasks
6028,CG Web 4
6029,Question
6030,License Check (Belo)
6031,License Check (Cerberus)
6032,RFC firing Dual emails to approval group...
6033,RFC shows in pending even though rejected...
6034,"Have RFCs created, import a text template (text list of questions) into the description field that need to be answered..."
6035,ESX versions supported by RDE discovery
6036,License Check (Startek)
6037,ChangeGear error report
6038,License Check (Ameren)
6039,License Check (National Strategies)
6040,Having a created view in Desktop appear in the Web client....
6041,Export view content-ChangeGear
6042,Report for pulling of History of RFCs
6043,"Impacted resource in RFC, desktop client problem..."
6044,New version
6045,FW: RFC module - Pending approval problem when a request is rejected
6046,FW: ChangeGear: #RFC-001550 Reassigned
6047,Various questions...
6048,ChangeGear error report
6049,FW: Error message that happen often
6050,ChangeGear error report from Administrative Office of PA Courts
6051,**************  CLOSING THIS TICKET AND MERGING WITH IR-0011103. ***************
6052,********* Closing this duplicate ticket. ***********************
6053,********* Closing this duplicate ticket.**********
6054,********* Closing this duplicate ticket.**********
6055,"Requested Service not found" error with Change Gear web
6056,Email Connector service not starting.
6057,Help setting  up Crystal reports
6058,Deleting attachments from resources issue...
6060,Incident assigned to a role & none of the memebers in role can view this Incident...
6061,Customized field not working
6062,Label Editor
6064,"Notifications are not retaining data for recipients, under the Approval action..."
6065,Questions regarding notification content...
6066,Problem closing & saving changes to an RFC...
6067, iCenter question:  do the metrics added respect security?
6068,License Check (Norwood)
6069,License Check (Penn West)
6070,"Errors when attempting a bulk import of users from AD, following the KB instructions & datautilitylog.txt can't be found..."
6071,Using search to add a QA/Deployment Owner does not select the highlighted search result
6072,update on all outstanding issues For Susquehanna
6073,Question regarding RDE & data not received when SNMP is not enabled on device & gathering data via SSH or Telnet...
6074,ChangeGear 4.0 license issue.
6077,Problem with approvals - Emergency
6078,User Import is Failing
6079,Notification Alert
6080,ChangeGear error report from Skipjack Financial Services
6081,Role member was able to reject although RFC was already approved by the other member of the same role...
6082,Need RFC Details Report for 3.5 Pre MR1
6083,KB searching question...
6084,business policy automation issue
6085,Change Gear 4.0 customization testing
6086,License Check (StarTek)
6087,Help on an automated task
6088,Report Error in ChangeGear Client when accessing Change Type Reports...
6089,Searching the Assigned to/Requested By drop down list...
6090,License Check (DOD EA)
6091,License Check (Taleo)
6092,Impacted Business Services not Automatically Populating based on Impacted Resources
6093,License Check (Ohio Youth)
6094,Creation of a new rule
6095,Expresion rules for version 4
6096,Problem  with mail connector when a user select the option mark with comment...
6097,License Check (US Army Dental)
6098,Custom Views for task
6099,Problem
6100,Work Flow Editor Issue
6102,"Issues installing the new web version for our 3.5 upgrade, from CG 2.0"
6103,License Check (Stratosphere)
6104,License Check (Cirrus)
6105,License Check (Laclede)
6106,License Check (Habitat for Humanity)
6107,Your login information for MySunView
6108,License file for CG 4.0...
6109,Bulk AD User Import issue...
6110,"Extract from an email log, we used to get VM messages logged, now they are failing."
6111,Needed insructions to include links to RFc and Tasks in notifications...
6112,Survey is not showing even after newly purchased survy lic...
6113,************  CLOSING THIS TICKET.  ALRADY DELT WITH USER'S IR. *********************
6114,License Check (Denton)
6115,BPA to check whether field is modified
6116,FTP site access request
6117,Views created using File > Save As do not appear in web
6118,ChangeGear error report from TransCore: "...R_CHANGE_PROPERTIES_FAILED ...Cannot access a disposed object."
6119,RDE Taking Very Long Time To Scan
6120,Forms-based Authentication Support in ChangeGear
6121,Gets prompted to donwload updates made by Admin when launch Desktop client from another workstation...
6122,Error launching 4.0 web
6123,Patch for ChangeGear 3.5...
6124,Change Gear Problem
6125,ChangeGear error report
6126,AD user import not working in CG 4.0 Release
6127,License Check (ION)
6128,License Check (National Payment)
6129,License Check (Medical Defence)
6130,users per cmdb
6131,ChangeGear 4.0 Trial Install Issue
6132,DENCOM ChangeGear Account (UNCLASSIFIED)
6133,Survey Upgrade..
6134,Bug with CG4.0
6135,License Check (Zale)
6136,License Check (Susquehanna)
6137,Issues with getting 4.0 to run with new license
6138,Question about having required approvers set up for templates.
6139,FW: testing change gear upgrade
6140,FW: MySunView Password
6141,Sharing a custom report with other users...
6142,License Check (MaxASP)
6143,License Check (United Cerebral)
6144,License Check (Sony)
6145,License Check (Fort Dearborn)
6146,License Check (SNL)
6147,FW: MySunView Password
6148,Error page upon opening CG 4.0 I-Center...
6149,3.5.3044-- can't type roles into fat client assignment boxes.
6150,ChangeGear permissions to see Views drop down in web....
6151,License Check (Stedbanka)
6152,What is the approval status - Approval Not Required - and how does it automatically get set?
6153,CG 4.0 Knowledge Base access issue...
6154,Approvers are not showing up for any of the categories
6155,License Check (Concept)
6157,ChangeGear 4 Installer doesn't work with a password policy
6158,email connector on test system
6159,I-Center and Self Service Portal crashing...
6161,Follow up on issues from 3/18 discussion  
6162,License Check (Teck)
6163,This is ONLY a TEST!!!
6164,License Check (Speedco)
6165,License Check (Bashas)
6166,License Check (eTelecare)
6167,License Check (Blue Cross Delaware)
6168,RE: SunView Software Newsletter - Spring 2009 Edition
6169,FW: Sunview ChangeGear
6170,License Check (Transcore)
6171,License Check (Sutter Connect)
6172,License Check (ISACA)
6173,License Check (Envestnet)
6174,License Check (Bonneville)
6175,Asset tag overwritten by RDE
6176,.Net error after upgrading from Version 3.5 to Version 4.0
6177,Asset Tag is being overwritten & Owner info is being erased
6178,ASP.net Error when attempting to install trial of CG web 4.0...
6179,Change the primary contact for Custom House
6180,RE: Your 4.0 upgrade order has been processed
6181,Contact Change Request
6182,Importing Teams and roles not working
6183,We must do something wrong when we insert an image in the communication template - ChangeGear 3.5
6184,Privileges problems with announcement reviewer
6185,CGWeb does not show any rows for All Managed Items and other views
6186,Error on Custom Work Flow
6187,RSS Reader
6188,re cmdb discovery
6189,License Check (Danversbank)
6190,The upgrade installation hangs at "Configuring customizations"...
6191,License Check (Santander)
6192,License Check (American Seafood)
6193,CI Scanning is overwriting Asset Tag info being manually entered
6194,My Sunview Login
6195,GETDATA_FAILED error report message from Blue Cross Blue Shield of Delaware
6196,Cannot save attachments to Incident tickets
6197,License Check (Newmarket)
6198,License Check (Battelle)
6199,License Check (AltaGas)
6200,Not all Names resolve/show when grouping by Assigned To
6201,Change Gear request
6202,Email connector issue
6203,Issues with v4.0 Change templates
6204,Create a second email connector
6205,Error when trying to add an approver to RFC...
6206,Related items search not working for ID
6207,I forgot my password feature not working if deleted user exists with same email address
6208,User that is getting an "Severe Error" when accessing CG Web...
6210,License Check (Wayport)
6211,License Check (Altalink)
6212,Updates on our CG 3.5 issues
6213,Error on clicking All Tickets
6214,Error message when logging into my sunview
6215,SQl script provided by Nathan not working on CG 4.0 & need updated script...
6216,ChangeGear L_PERFORM_ACTION_FAILED error from Sutter Connect...
6217,FW: ID#-1836: Copy/Fax Machines in SBCS Dept.
6218,Disabling the RSS  from I-Center in ChangeGear v4.0 web...
6219,BPA question
6220,Emails not sending - just suddenly stopped
6221,License Check (USA Tech)
6222,License Check (Parker Drilling)
6223,Change Requesters unable to Delete Attachments from RFCs...
6224,Email Connector Not Starting after Upgrade
6225,ChangeGear 4 Installation Error
6226,License Check (Chariot)
6227,Installers and "fix list" for ChangeGear 3.5.3076...
6228,License Check (Metro)
6229,************* CLOSING THIS TICKET.  ACCIDENTALLY EMAILED TO WRONG CUSTOMER. **********************
6230,License Check (Eastlink)
6231,License Check (Bellingham)
6232,Installers and "fix list" for ChangeGear 3.5.3076...
6234,Changes in Administration > Global Settings don't seem to be persisting
6235,License Check (Ameren)
6236,Another BPA question:  duplicate BPA actions.
6237,Ongoing RFC rejection/notification issue...
6238,ChangeGear Error Report
6239,"Runtime Error upon Close action in an RFC BEFORE doing a Save action, in CG 4.0"
6240,Need to be able to manage privileges based on dynamic roles...
6241,Announcement module problem
6242,Completed announcement
6243,CG 4.0 - New Resource Types
6244,Time out settings on web don't appear to be working
6245,Urgent!!! License Check (Taleo)
6246,ChangeGear 4.0 license file
6247,Time calculation not correct on every PC
6248,RFC approval 
6249,License Check (White Electronics)
6250,License Check (Capita)
6251,ChangeGear Mobile issue closing the RFC from Blackberry...
6280,FW: ChangeGear Password Reset Successfully
6304,RE: New SunView Software Support Center 
6310,RE: New SunView Software Support Center
6311,RE: New SunView Software Support Center 
6323,RE: New SunView Software Support Center 
6331,License Check (Realogy Franchise)
6333,RE: New SunView Software Support Center 
6340,RE: New SunView Software Support Center  
6341,custom fields not working properly
6342,Question?
6343,License Check (Concept FZ)
6344,License Check (Teck)
6345,New SunView Software Support Center
6346,Rfc issue...
6347,Login errors
6348,Security Roles
6349,Approval order - Change gear issue
6350,License Check (The Firmus Group)
6351,License Check (OneSteel)
6352,License Check (Mercantile Bank)
6353,License Check (Loomis)
6354,ChangeGear error report
6355,History Log from RFC 790
6356,Issues logging onto MySunView
6357,Team attribute as it relates to the CMDB 
6360,RE: New SunView Software Support Center 
6361,Email template content for the "email button" in the grid view...
6362,Demo Issue
6363,Slowness in CMDB
6364,Promotion to a RFC often links to another IR not related to the RFC...
6365,Windows authentication
6366,Pending Approval list includes closed (Rejected)  RFC's
6367,License Check (BankServ)
6368,Custom notifications lose recipients list
6369,Client will not connect - Entering what seems to be endless loop.
6370,Concurrent Seats Reporting Unavailable When Seats Are Available
6371,ChangeGear error report - New License File
6372,XML Import is not modifying existing items
6373,ChangeGear 4.0 is extremely slow (unusable!)
6374,ticket data merging problem
6375,Server error when running survey reports from client
6376,Email connector not processing inbound replies
6377,RE: Sunview ChangeGear 
6378,GhangeGear 3.0 Soap request question
6379,Issue importing from RDE results
6380,Report Designer
6381,Want to add additional attachment category
6382,Can't open (view) attachment on a CI from within the Change WEB...
6383,ticket tracking/logging
6384,notes are not being updated via email
6386,Problem
6387,question on workflow
6388,Upgrade
6389,Error received when trying to add a Company
6390,FW: ChangeGear port scan
6391,FW: Question
6392,Cannot view newly inserted ChangeTypes
6393,Link Attachment
6394,CG 4 Site user licensing issues...
6395,Question
6396,License Check (Ebsco)
6397,License Check (Taleo)
6398,License Check (Alverno)
6399,License Check (OSU)
6400,License Check (Fountain Tire)
6401,Notifications in ChangeGear Webinar
6402,Can RFC be locked after specific state
6404,RE: reapproval error
6405,ChangeGear 4.0 Custom Views
6406,Upgrade Information for environments with customizations
6407,CG 4.0
6408,question about Web 3.5.3044
6409,Default Due Date question
6410,ChangeGear 3.5-Custom Views
6411,User's Guide
6412,CG 4.0 Problem
6413,Customer 20580
6414,Summary and Description deleted after approval
6415,Double firing of "Submit to Next Approval Group" Notification Rule
6416,"CGWeb Application Error when selecting approval tab, displayed on the approval tab..."
6417,RE: Survey Results
6418,Support Request - Low
6419,License Check (Palm Beach) Urgent!
6420,Not Receiving some emails from Support Center.
6421,RE: Survey Results
6422,"BPA not finding RFC of a specified type, even though the RFC IS set to that change type..."
6423,RE: Your 4.0 upgrade order has been processed
6424,FW: CG one page incident
6425,"You cannot 'Reopen' a Task when the status of the RFC is 'Unsubmitted', error when trying to reopne a Task in duplicated RFC..."
6427,********************* CLOSING THIS TICKET & MERGING WITH IR-0011478. *******************
6428,Accessing CI Details from Web Services
6429,Locked On Configuring Roles during upgrade
6430,License Check (Denton)
6431,4.0 Problem
6432,Check Box To Close Tickets via Email Notificaitons Not Working - creating new incident
6433,Customizations
6434,FW: New SunView Software Support Center - new user problem loging in
6435,Issue when remove WEB 
6436,REC Silicon Crystal Logs
6437,ChangeGear Desktop client 3.5 error
6438,Enabling Save As Link on Web
6439,CG Web not displaying data
6440,Second approval group is getting skipped upon first group approving the RFC...
6442,Changegear 4.0 Upgrade
6443,BPA for Announcments for Downtime Flag - not pushing out to Calendar Portal Properly
6444,Announcements and Pushing Out To Calendar in Announcments Portal
6445,Email Connector not working after upgrade to 3311
6447,URGENT!!!
6448,FW: URGENT!!!
6449,Using Business Policy Automation
6450,Auto-Closed IRs not included in the Completed Issues report...
6451,BPA conditions question...
6452,License Check (National Strategies)
6453,Question
6454,Add Related Item ID in the Communication Template
6455,Clearing scan history of CIs
6456,Change Gear 4 Upgrade - Layouts need to be updated
6460,CGService appears to have shutdown and wont restart
6461,License Check (Goodrich)
6462,License Check (BancFirst)
6463,ChangeGear Email Connector-issue with emails with no subject
6465,I need to be made Primary of this account
6466,Upgrading SQL 2000 DB from SP3 to SP4 - on CG 2.5
6467,CMDB: backslashes in element values used as variable names in schema categories cause undesired results in configuration tree
6468,CMDB: IsDisplayColumn="False" in detail schema still displays column in grid
6470,License Check (Diamond H)
6473,ChangeGear Printing
6474,FW: Submitted for Approval RFC #RFC-000604 - Modify TMS and Ultipro to add "Medical Release" information for the crew - Help Desk WO#  4259
6475,Problem setting up Test CG Server when pointing it to database  
6476,Change gear 4.0 problem - Approvers does not appear in the approvers tab when selecting the change type
6477,Error when Unchecking Auto-Discover for large number of CIs - The SoftwareResource was modified by another user...
6478,Relationships
6479,Stuck on configuring customization on upgrade
6480,ChangeGear Buiild 3.5 3085 - Approval Group Overwriting All Other Approval Groups and Users in RFCs
6481,BPA - Cannot Select value for Change Type Root Name in BPA Criteria
6483,Login for Sunview Support changegear
6484,Assignee not notified when ticket created
6485,Error after upgrading to 3085 - "Requested Service not found" error with Change Gear web
6486,BPA's for email notification upon RFC Assignment not working after upgrade from 2.0 - 3.5
6487,SQL Express returning error that password does not meet security requirements
6488,SunView Software Support Incident #IR-0011539
6489,Migrating ChangeGear  from Ver 3.5 build 3.5.2442 to Ver 4
6490,Need to reapply customization to not allow requesters to approve own RFCs
6491,IMPORTANT: Question regarding attachment in ChangeGear e-mail notification for approval
6492,"ChangeGear error report from Friedman, Billings, Ramsey"
6493,Reports filter based on UTC date instead of local date
6494,ChangeGear Version 4.0: Login error
6495,Windows Integrated Authentication not behaving when logging in to ChangeGear Web with FQDN
6496,Need Script to delete all test data from ChangeGear
6497,Managed asset
6498,Grid
6499,License Check (Uponor-USA)
6500,Issues with Anonymous User 
6502,Users responding to Incident Emails not updating IR
6503,Change Gear 3.5 errors in production
6505,Need upgrade to 4.0 Enterprise Edition
6506,"Batch Check Box within BPA setup clearing afjavascript:WebForm_DoPostBackWithOptions(new%20WebForm_PostBackOptions(""ActionBarControl1$Answer_Question_Button"",%20"""",%20true,%20""Action_Validator"",%20"""",%20false,%20true))ter creation and saving"
6507,Created a new user and that user is unable to login
6509,Issues with CGWeb
6511,Moving a Workflow built in Test Environment to Production
6512,Can not access ChangeGear ....Configuring Customizations after login prevents login to go through
6513,Approval related error
6514,Installing ChangeGear on an x64 system
6515,Pending Approval View in Client 3.5
6516,Questions about RDE
6517,Announcement Portal Training
6518,Questions on setting up reduntant Server
6519,Workflow Notification Recipient Edits - Not Saving
6520,Report History Only Storing until November 08
6521,Restore deleted items from CMDB
6522,Discovery: Overwriting data 
6523,License Check (Britvic) Urgent
6524,License Check (Knology)
6525,Discovery: Credentials
6526,IT Staff Role Cannot Attach Documents to an RFC
6527,Issue with ChangeGear Upgrade
6528,Server is offline or inactive (10061)
6529,Issue loggin in to ChangeGear
6530,Issues with Auto-Creating Tasks
6531,ChangeGear 3.5 to 4 Upgrade Problems at OneSteel Whyalla Steelworks
6532,Question - Knowledge Base
6533,Announcement Manager Missing from Web
6534,BPA Problem
6535,Security.SSPI InitializeSecurityContext failed.. Error Code = '8009030C'
6536,License Check (Battelle Memorial)
6537,4.0 upgrade
6539,Concurrent license Issues
6540,Deadlock Issue
6541,Surveys sent out upon ticket closing can only be taken once
6542,Saving views
6543,License Check (Tolko)
6545,Request for further information on ChangeGear Soap requests. 
6546,Requst for 4.0 licence
6547,Approval group not generating correctly for Deployment Approval when Sub-Change-Type is selected.
6548,Cached password when logging into ChamgeGear 3.5
6549,Not able to properly save changes made in Global settings
6550,CMDB is blank after upgrade to CG 4.0
6552,Can CGWeb be installed on CGServer?
6553,CG 4.0 Problem with missing pb's
6554,Scheduled Reports
6555,Urgent question
6556,Cannot close Impacted Resource ADD dialog in Firefox
6557,Template Problem
6558,Approvers Problem
6559,ChangeGear error report from Wayport
6560,assistance and questions on additional approvers on RFC's
6561,Account Request
6563,OK / cancel buttons hidden in web display of RFC
6565,ChangeGear Errors
6566,Latest release
6567,Approval Group Creation error
6568,License Check (SNC)
6569,License Check (GES)
6570,Notification Question - "Request More Info" from "Approval" State
6571,ChangeGear Application and Website are not responding
6573,License Check (Taleo)
6574,Question on HASH value length
6575,Problem rpt
6576,ChangeGear Server Stops Responding
6577,Team view is not showing all tickets assigned to his team
6578,Issue while upgrading to 4.0
6579,URGENT: Installtion of version 4.0 in production - Problem with the service account
6580,Approvers has to be deleted and recreated after migration to version 4.0
6581,RDE Scanning and licensing question
6582,ChangeGear error report from Habitat for Humanity International
6583,CPU in VMWARE
6584,FW: ChangeGear database compatibility with SQL 2005 questions
6585,Icenter is slowing the entire ChangeGear version 4.0
6586,CG 4.0 RDE creating incorrect tracked assets
6587,ChangeGear v3.5 and v4.0
6589,Difference in time zone in web grid
6590,Reports do not filter date correctly
6591,Upgrade CG 3.5 to 4.0 Evaluation
6592,Missing CIs and Tracked Assets after 3.5 to 4.0 upgrade
6593,Cannot add more than one group to Users/Groups on CI
6595,Issue with view
6596,ChangeGear 3.5.3085 has major multi-user bug preventing our using it... need fix or roll back now!
6597,New Change Type Created - Not Visible via Web Client
6598,FW: Auto-Discovery
6599,"ChangeGear error report from Newmarket International, Inc."
6600,cg 4.0 - unable to add an approver to an unsubmitted ticket.
6601,Hyperlink Question
6602,Upgrade from 3.5 to 4.0
6603,Problem with 4.0 Upgrade
6605,License Check (Habitat for Humanity)
6606,"error when trying to open/edit the newly newly created CM Views - IT Ops, Active Requests, IT OPS"
6607,Name of your CEO & President
6608,ChangeGear error report
6609,Importing users and Change Types from Excel
6610,ChangeGear error report
6611,Error: .Net SqlClient Data Provider Incorrect syntax near '#'
6612,Release Date Column Created - Not showing as option in Column Chooser
6613,Cannot add user with Concurrent license
6614,move CG 3.5 prod to test system for upgrade test
6615,RDE Scan Overwriting Resource Information When Using Shared MAC or IP in Cluster
6616,Problem with Business automation policy
6617,Testing State action "Release Approval" not showing for any users
6618, Incident #IR-0011663 error on stating services
6620,can backup server be setup with 2008 when production is 2003?
6623,CG Upgrade Question (3.5 to 4.0)  -- SSRS Report --
6624,RE: ChangeGear urgent
6625,REC Silicon - ChangeGear Self-Service Portal Modification
6626,ChangeGear error report from TTI
6627,ChangeGear 4 CI report issue
6629,Question regarding Notification E-Mails
6630,ChangeGear error report from Zale Corporation
6631,ChangeGear error report from Zale Corporation
6632,License Check (Ashland)
6633,License Check (Electronic Payment)
6634,License Check (Atlas)
6635,ChangeGear 4.0 upgrade help
6637,"FW: Reminder : Your Webinar is on Wednesday, May 6, 2009 1:00 PM - 1:30 PM EDT"
6638,Datautil created task assigns to John under all circumstances
6639,Email Connector
6641,Times are not localizing in some circumstances on tickets opened through CGWeb
6643,Ticket Status Update
6644,License Check (Administrative Office PA)
6645,Questions on BPA
6647,CMDB web view empty
6648,Mislabeled when scanning
6649,Issue with Discovery
6650,Cannot delete a custom view after upgrading from 3.5 to 4.0
6651,License Check (Chariot)
6653,Release Data error
6654,cgservice crashed
6655,ChangeGear error report from National Strategies
6657,Attachments unavailable after upgrade and server migration
6659,UI issue with custom field
6660,RE: Remote RDE
6663,Importing to ChangeGear
6664,Survey module and user incident editing
6665,CMDB tracked asset are merge on each otehr
6666,Task Question
6668,Approval Groups - Per State
6669,Want to NOT Announcements copied in Duplicated RFCs
6670,Want to modify ClientAutoUpdateManifest.xml
6671,ChangeGear 3.0 to 4.0 Upgrade Questions
6672,Difference link not displayed in Scan History tab
6673,License Check (Administaff)
6674,FW: Self Service Desk Static Text Addition
6675,Want to run RDE by schedule task with a auto import and update statement
6676,RDE Scanning issues
6677,"More Info" request Showing as "Pending Approval" on Approvers Grid
6678,Ressource discovery expert wipe out or change field that should not be change
6679,CI numbers
6680,Problem with ChangeGear 3.5.3044 environment
6682,License Check (ING)
6683,No Date in the Completion Date Field if Closed by Auto-Close BPA Rule
6684,Approval & History log issue discussed on Friday (5/8/09)
6686,Quick one for you :) LOW PRIORITY 
6687,Email Connector Broken
6688,License Check (REC)
6689,Cannot access CG again
6690,Customized Recently Changed CI's Report in CMDB - recieving Resource Type Comparer Error
6691,BPA - expresion rules
6692,CG Mobile does not seem to be reliably creating tickets for some users
6694,use E-mail button in Web interface
6695,Location Update
6696,Trouble with Assigned to's Manager
6697,License Check (St Lukes)
6698,Error when running crystal report "All Details"
6699,4.0 Error
6700,ChangeGear update BPA rules not showing up
6701,License Check (Peninsula)
6702,Login issues with downloading 4.0
6703,Delete Resources
6704,Very serious slowness problemsince we installed ChangeGear version 4.0 
6705,4.0 Question
6706,Extra History elements when using BPA
6707,License Check (Taleo)
6708,License Check (Chariot)
6709,BD move to separate servers
6710,Printer showing up as a network device
6711,Server is offline or inactive (10061) from RDE
6712,License Check (Clearwater)
6713,Error using AD import script
6714,CG v4 Installation
6715,Unable to add a comment in the history or to add attachement in the atachement tab
6716,Business Policy Automation|Actions|Notify|Batch Notices
6719,ChangeGear Service Monitoring
6721,Change Gear
6722,License Check (RDM)
6723,4.0 Question
6724,BPA 4.0 Question
6725,4.0 Approval Question
6726,4.0 Template Question
6727,Close Incident with reply from email
6728,Release Tab 4.0 question
6729,License Check (Denton)
6730,Problem Installing ChangeGear on Windows 2008
6731,duplicate ticket now
6733,License Check (MarketTools)
6735,more problems with approval groups
6736,License Check (RDM)
6738,resource files. 
6739,Error saving RFCs
6740,Sub Change Types not properly inheriting approval group from parent
6741,DATEADD SQL function in BPA Edit Value Expression throws error
6743,Client
6744,ChangeGear error report
6746,Emails not Converting properly when coming in from Sharepoint/Infopath
6747,Tracked Asset is not updating with Datautil
6748,Unable to cast object of type 'ASP.mainui_usercontrols_userinfowebpart_ascx' to type 
6749,Difficulty installing ChangeGear
6752,FW: Telecom IT6 Form
6754,Help with RDE detail provider API
6755,Problem returning rows in reports
6756,Issues with Email Connector
6757,Configuring Customizations error
6759,Announcements
6760,4.0 Problem
6761,4.0 Problem with contact
6762,Enhancement Request 4.0
6763,FW: Need a new email connector on the Production ChangeGear server 
6764,Tabs not available
6765,Feature Request
6766,Want to NOT have Notes copied on Duplicated RFCs
6767,Announcement Portal - Completed RFC'S
6768,Approving RFC
6769,License Check (Miller)
6770,Enhancement Request 4.0 CMDB
6771,"ChangeGear error report from Friedman, Billings, Ramsey"
6772,License Check (Realogy)
6773,ChangeGear 4.0 Issue
6774,Links in batch notification reports should open in new window
6776,RE: Issue: "Resources Impacted"
6777,RE: New SunView Software Support Center 
6778,Sever Restart - Refer to IR-0011812
6779,Users cannot log in
6780,Fwd: Questions on Sunview v4
6781,ChangeGear log in
6782,CG Mobile Not Functioning 
6783,Adjusting the Self-Service Portal Layout
6784,Getting CG3.5 Working
6785,ChangeGear Ticket Update Notification
6786,License Check (Rackable)
6787,RE: 3 tickets disappeared as soon as I accepted them
6788,CG4 - Change Workflow - Actions not appearing when editing workflow
6789,ChangeGear error report
6790,ChangeGear error report from Sutter Connect
6791,RFC Ticket wiped out by email connector
6792,Closing Tickets From "Assigned" - Rule in place on Categories
6793,Mobile Approval Not working in Dev
6794,RE: ChangeGear Release 
6795,CG issue - Bonneville Power Administration
6796,RE: ftp_admins
6797,No Action to Get into Release Stages in Release Workflow
6798,ChangeGear error report
6799,Error in Admin Module: "Unhandled Exception..."
6800,Questions concerning SQL migration
6802,Issues with 4.0 upgrade - View/Layout Character Placement - History Records Not Copied Over
6804,ChangeGear error report from ChangeGear Evaluator
6805,Cannot add impacted resources to RFC as End User (Customization to include Resources tab for end users there)
6806,Submitted Dates in ChangeGear not always populating
6808,ChangeGear error report from USA Technologies
6809,Modifying a BPA action name adds a new action to alert_custom.xml - causes multiple duplicate e-mails
6810,Indirectly impacted users of a CI are not auto-added to the ticket
6811,upgrade to 4.0 - version question
6812,BPA email notification
6813,Questipn about Approvers
6814,Please send me a ChangeGear 4.0 user guide.
6815,ChangeGear error report
6816,BPA Alert writes history record with incorrect priorstate information
6817,Download Links for ChangeGear 4.0 MR1
6818,CGWeb Logging in as Anonymous instead of current user when installed on separate server
6821,License Check (Time Warner)
6822,CG4:Caption Editing Query
6823,"Identify Existing Tables, Files and Folders to Backup Before the Upgrade"
6824,eTelecare Attachment Type Request
6825,email connector not starting
6826,Ronny Blansett and Peter Pastrano
6827,Problem with 4.0
6829,Feature Request
6830,Priority issue with reports
6831,Security.SSPI DeleteSecurityContext failed. Error Code = '80090301'
6833,ChangeGear Questions
6834,FW: Approved RFC-003171 - EVA SAN - Remove Disk Presentations from VMWare Test Hosts
6835,Data Migration from 3.5 to 4
6836,RE: ChangeGear Password Reset Successfully
6837,"Reporting Tool - Due Date, Create Date, Closed Date"
6838,Questions on migrating ChangeGear to a new server
6839,Error Approving RFC's
6840,Need ChangeGear Documentation
6841,Testing 4.0 MR1  - Updating Roles - Site licensed users not showing as an option
6842,4.0 Upgrade - (R 3301) - Approval group users required changing automatically after 1st initial approver is complete
6843,Email Connector - Content inside the square braces was more than 30 chars
6844,RDE Install Issue - Displaying Credential Error in Registry Keys
6845,"License Check (Nelson, Watson & Associates)"
6846,CMDB Successful Scanning Process Updated Resource Owner Field
6847,Need 4.0 MR1 Download
6848,Completed Upgrade of cgear-test-svr.blc.belo.com (ChangeGear Test) to version 4.0 build 3401 
6849,RFC attachments won't work after upgrading to cg4.0MR1
6850,Pending Approvers not being notified
6851,Upgrading to Change Gear v4
6852,ChangeGear Server Down
6853,"After first approval, ticket moves to Assigned without waiting for additional Approvals"
